LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,Defective
4,3,1,1,1,4,2,0.22,2,2.0,2,1.0,7,1,0.0,8,0,11.35,10.08,1154.03,N
21,13,8,7,11,22,7,0.21,10,2.2,5,0.71,30,1,0.0,26,0,34.86,26.4,24294.51,Y
9,11,2,0,3,22,6,0.29,10,2.2,1,0.17,23,1,0.0,21,0,15.38,23.25,8313.66,N
17,11,5,2,8,20,6,0.25,10,2.0,4,0.67,29,1,0.0,22,7,37.84,13.83,7233.63,N
4,3,1,1,1,4,2,0.2,2,2.0,2,1.0,5,1,0.0,9,0,11.2,8.0,716.99,Y
27,15,4,10,13,28,8,0.12,14,2.0,6,0.75,39,1,0.0,56,5,34.93,44.48,69108.13,Y
22,3,5,1,19,4,2,0.08,2,2.0,2,1.0,13,1,0.0,23,0,24.41,17.27,7283.26,N
11,9,1,0,7,16,5,0.31,8,2.0,1,0.2,22,1,0.0,16,5,19.88,23.68,11146.31,N
6,3,1,1,4,4,2,0.15,2,2.0,2,1.0,5,1,0.0,12,0,18.1,9.63,1676.34,Y
34,5,5,4,19,8,3,0.05,4,2.0,3,1.0,16,1,0.0,58,0,46.28,83.31,321184.78,N
2,1,0,0,0,4,1,0.5,2,2.0,1,1.0,1,1,0.0,2,2,12.5,5.63,395.48,N
11,7,3,1,8,12,4,0.17,6,2.0,2,0.5,17,1,0.0,23,0,23.89,23.0,12637.26,Y
6,3,4,8,5,4,2,0.07,2,2.0,2,1.0,24,1,0.0,20,0,38.14,38.52,56592.42,Y
27,37,9,68,28,70,19,0.12,34,2.06,5,0.26,114,3,0.11,92,0,85.05,84.51,607387.78,Y
3,11,1,2,5,20,6,0.21,10,2.0,4,0.67,25,1,0.0,26,0,30.3,37.24,42015.91,N
16,3,14,12,12,4,2,0.1,2,2.0,2,1.0,19,1,0.0,9,0,57.37,6.72,2590.56,Y
38,7,15,19,34,12,4,0.09,6,2.0,2,0.5,29,1,0.0,24,0,79.68,11.59,10705.07,Y
17,11,3,13,6,16,6,0.17,6,2.67,4,0.67,21,5,0.8,23,1,24.52,21.38,11200.69,Y
9,7,5,5,4,12,4,0.22,6,2.0,3,0.75,18,1,0.0,13,0,23.66,13.46,4289.42,Y
9,11,3,16,7,20,6,0.13,10,2.0,2,0.33,25,1,0.0,31,1,33.43,24.17,19526.57,Y
24,31,8,52,21,52,16,0.15,22,2.36,10,0.63,61,9,0.53,52,1,45.07,43.48,85224.2,Y
15,19,2,22,18,32,10,0.24,14,2.29,3,0.3,38,6,0.56,19,1,15.64,64.91,65882.72,Y
8,6,1,2,0,0,5,0.25,0,0.0,1,0.2,12,1,0.0,18,2,26.73,9.21,2266.4,Y
23,21,2,13,15,40,11,0.14,20,2.0,8,0.73,44,1,0.0,66,0,44.4,36.47,59060.03,Y
7,5,0,0,2,0,4,0.21,0,0.0,1,0.25,10,1,0.0,19,2,22.54,9.78,2155.2,N
7,9,1,6,2,14,5,0.15,6,2.33,3,0.6,18,4,0.75,28,2,27.03,17.77,8533.56,Y
16,11,10,9,9,20,6,0.15,10,2.0,6,1.0,29,1,0.0,31,0,39.1,16.0,10008.97,Y
12,23,2,13,11,40,12,0.22,18,2.22,2,0.17,47,3,0.18,41,0,60.51,22.95,31869.45,Y
21,15,3,14,14,28,8,0.17,14,2.0,4,0.5,36,1,0.0,33,0,67.61,22.34,33751.49,Y
4,5,0,2,2,8,3,0.15,4,2.0,1,0.33,10,1,0.0,18,0,20.53,12.14,3027.64,Y
14,9,1,6,12,16,5,0.13,8,2.0,2,0.4,18,1,0.0,32,0,16.9,44.55,33544.41,Y
10,13,1,3,7,20,7,0.19,8,2.5,2,0.29,22,1,0.0,33,0,13.97,46.44,30142.12,Y
2,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,0,22.42,4.0,358.77,N
18,15,5,7,11,26,8,0.14,12,2.17,4,0.5,33,1,0.0,51,0,28.26,46.75,61762.26,Y
17,3,0,1,4,4,2,0.05,2,2.0,1,0.5,5,1,0.0,41,0,34.23,32.5,36155.52,N
3,9,0,2,0,10,5,0.5,2,5.0,1,0.2,11,5,1.0,8,0,18.06,8.94,1442.7,Y
18,15,12,10,9,26,8,0.11,12,2.17,4,0.5,43,3,0.29,60,0,57.8,36.88,78609.33,Y
18,9,2,5,8,16,5,0.17,8,2.0,2,0.4,19,1,0.0,25,0,20.05,21.25,9053.79,Y
9,1,4,0,4,0,1,0.13,0,0.0,1,1.0,5,1,0.0,8,0,36.53,4.36,695.61,N
15,7,5,8,6,12,4,0.15,6,2.0,2,0.5,18,1,0.0,19,0,31.79,15.24,7382.54,Y
3,3,0,3,1,4,2,0.17,2,2.0,1,0.5,6,1,0.0,9,0,13.83,7.0,677.56,Y
11,7,1,3,6,10,4,0.18,4,2.5,2,0.5,12,3,0.67,19,0,16.85,18.91,6024.01,Y
3,3,0,0,0,4,2,0.15,2,2.0,1,0.5,6,1,0.0,13,0,12.62,8.8,976.92,N
3,1,0,1,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,3,0,11.58,2.67,82.35,Y
3,1,0,1,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,3,0,16.5,2.0,66.0,Y
2,1,0,1,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,3,0,11.58,2.67,82.35,Y
3,3,0,0,0,4,2,0.15,2,2.0,1,0.5,6,1,0.0,13,0,12.62,8.8,976.92,N
8,5,2,3,5,8,3,0.07,4,2.0,2,0.67,14,1,0.0,40,0,29.0,28.53,23605.34,Y
1,1,6,0,0,0,1,0.13,0,0.0,1,1.0,7,1,0.0,8,0,34.88,2.0,139.52,N
11,7,0,15,8,12,4,0.16,6,2.0,1,0.25,16,1,0.0,10,0,25.55,25.31,16365.59,Y
2,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,0,12.33,7.2,639.44,N
5,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,0,21.49,6.6,936.12,N
3,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,0,12.33,7.2,639.44,N
3,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,0,12.33,7.2,639.44,N
1,3,0,0,0,4,2,0.29,2,2.0,1,0.5,6,1,0.0,7,0,12.33,7.2,639.44,N
3,3,1,0,0,4,2,0.33,2,2.0,2,1.0,5,1,0.0,6,0,11.62,3.0,104.61,N
5,1,2,0,0,0,1,0.11,0,0.0,1,1.0,3,1,0.0,9,3,28.28,5.25,779.42,N
4,1,2,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,1,16.5,2.0,66.0,N
21,7,13,5,9,12,4,0.12,6,2.0,4,1.0,26,1,0.0,28,0,81.88,7.97,5199.37,Y
23,3,9,0,11,4,2,0.06,2,2.0,2,1.0,15,1,0.0,31,1,53.71,11.17,6703.96,Y
25,15,14,9,5,26,8,0.1,12,2.17,6,0.75,47,4,0.43,73,2,76.97,31.91,78348.5,Y
12,21,2,15,10,40,11,0.16,20,2.0,2,0.18,59,1,0.0,53,5,30.35,65.33,129533.9,Y
12,5,3,2,13,8,3,0.06,4,2.0,3,1.0,13,1,0.0,51,4,104.59,33.49,117276.02,Y
7,1,3,0,3,0,1,0.17,0,0.0,1,1.0,4,1,0.0,6,0,19.93,3.0,179.38,N
3,3,0,0,0,4,2,0.25,2,2.0,1,0.5,6,1,0.0,8,0,10.38,9.9,1017.71,N
3,3,1,0,1,4,2,0.29,2,2.0,2,1.0,7,1,0.0,7,0,9.04,6.13,339.02,N
11,3,3,3,10,4,2,0.08,2,2.0,2,1.0,8,1,0.0,21,1,23.75,19.5,9030.08,Y
9,1,3,0,5,0,1,0.1,0,0.0,1,1.0,4,1,0.0,10,1,19.88,11.11,2454.36,N
2,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,1,11.29,9.0,914.21,N
24,31,6,25,22,54,16,0.18,24,2.25,4,0.25,62,4,0.2,64,0,40.24,43.62,76555.91,Y
2,1,0,1,1,0,1,0.2,0,0.0,1,1.0,1,1,0.0,4,0,15.5,7.5,872.01,Y
3,3,1,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0.0,6,0,13.31,6.75,606.54,N
13,18,7,18,7,26,10,0.16,12,2.17,8,0.8,43,1,0.0,44,0,41.18,29.46,35752.82,Y
11,1,1,0,4,0,1,0.06,0,0.0,1,1.0,2,1,0.0,17,0,21.63,16.0,5537.66,N
15,13,2,40,9,22,7,0.1,10,2.2,4,0.57,30,5,0.67,27,0,35.15,40.38,57328.2,Y
9,3,3,10,5,4,2,0.07,2,2.0,2,1.0,9,1,0.0,20,0,30.43,17.19,8989.71,Y
11,3,1,1,4,4,2,0.1,2,2.0,1,0.5,7,1,0.0,20,0,22.1,19.17,8119.88,N
11,3,1,0,4,4,2,0.1,2,2.0,1,0.5,7,1,0.0,21,0,22.1,19.17,8119.88,N
9,1,1,1,3,0,1,0.06,0,0.0,1,1.0,2,1,0.0,15,0,19.12,16.89,5453.58,N
12,7,4,25,8,12,4,0.09,6,2.0,3,0.75,18,1,0.0,20,0,41.64,16.78,11718.04,Y
17,9,3,9,8,14,5,0.11,6,2.33,3,0.6,21,3,0.5,38,0,27.67,39.26,42651.03,Y
9,11,3,3,10,20,6,0.16,10,2.0,6,1.0,24,1,0.0,35,1,34.2,29.65,30059.84,Y
22,21,9,38,12,40,11,0.12,20,2.0,9,0.82,55,1,0.0,51,4,63.24,30.76,59840.57,Y
20,5,11,4,10,8,3,0.14,4,2.0,2,0.67,20,1,0.0,18,0,39.64,11.0,4795.88,Y
16,15,6,4,9,24,8,0.18,10,2.4,4,0.5,35,1,0.0,41,1,25.3,43.81,48552.55,Y
32,29,9,45,18,54,15,0.14,26,2.08,5,0.33,70,3,0.14,65,3,59.92,43.25,112076.69,N
13,5,3,0,6,8,3,0.18,4,2.0,2,0.67,16,1,0.0,17,0,30.55,13.33,5430.29,N
10,5,4,3,6,8,3,0.12,4,2.0,3,1.0,17,1,0.0,22,0,30.3,16.5,8249.42,Y
9,5,4,1,9,8,3,0.08,4,2.0,2,0.67,23,1,0.0,37,0,43.31,28.5,35176.89,Y
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
1,3,0,0,0,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,1,7.92,6.0,285.29,N
2,5,0,0,0,8,3,0.6,4,2.0,1,0.33,10,1,0.0,5,0,9.6,9.17,806.67,N
4,3,0,0,6,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,0,8.81,10.8,1027.99,N
1,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,9.83,2.0,39.3,N
11,1,4,0,6,0,1,0.14,0,0.0,1,1.0,5,1,0.0,7,0,24.37,5.0,609.18,N
9,17,1,11,2,22,9,0.2,6,3.67,2,0.22,29,7,0.75,33,0,21.71,36.56,29017.62,Y
4,3,2,1,1,4,2,0.13,2,2.0,2,1.0,6,1,0.0,15,0,23.33,6.0,840.0,Y
12,1,5,3,5,0,1,0.1,0,0.0,1,1.0,8,1,0.0,7,0,33.33,5.4,972.0,Y
14,13,3,3,12,24,7,0.17,12,2.0,4,0.57,28,1,0.0,39,1,22.53,28.41,18190.55,Y
5,1,2,0,2,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,11.63,2.0,46.53,N
8,1,4,1,4,0,1,0.17,0,0.0,1,1.0,5,1,0.0,5,0,22.5,2.0,90.0,Y
4,3,2,0,2,4,2,0.18,2,2.0,2,1.0,8,1,0.0,11,0,15.45,11.0,1869.09,N
4,5,2,1,2,8,3,0.18,4,2.0,3,1.0,13,1,0.0,16,0,14.41,16.5,3922.15,N
6,3,2,3,2,4,2,0.15,2,2.0,2,1.0,9,1,0.0,10,0,16.6,14.06,3280.34,Y
5,1,2,0,3,0,1,0.1,0,0.0,1,1.0,3,1,0.0,10,0,22.45,4.29,412.33,N
5,1,2,0,2,0,1,0.1,0,0.0,1,1.0,3,1,0.0,10,0,22.45,4.29,412.33,N
14,1,9,3,9,0,1,0.08,0,0.0,1,1.0,10,1,0.0,10,0,45.63,4.38,873.48,Y
13,3,6,0,6,4,2,0.11,2,2.0,2,1.0,13,1,0.0,19,0,41.39,9.75,3934.63,N
27,7,6,3,26,12,4,0.07,6,2.0,4,1.0,49,1,0.0,53,0,63.53,40.0,101649.86,N
4,1,1,1,1,0,1,0.11,0,0.0,1,1.0,2,1,0.0,8,0,16.8,6.67,746.67,N
29,7,1,10,30,12,4,0.1,6,2.0,4,1.0,42,1,0.0,31,0,90.42,23.23,48777.92,Y
4,3,1,0,0,4,2,0.04,2,2.0,2,1.0,49,1,0.0,49,0,29.78,92.08,252543.19,N
6,3,1,16,3,4,2,0.09,2,2.0,2,1.0,7,1,0.0,7,0,102.56,11.0,12409.79,Y
27,3,1,1,23,4,2,0.06,2,2.0,2,1.0,32,1,0.0,33,0,73.68,23.6,41036.32,Y
7,5,0,0,4,8,3,0.13,4,2.0,1,0.33,13,1,0.0,23,0,28.18,21.82,13416.53,N
5,3,4,4,2,4,2,0.11,2,2.0,2,1.0,11,1,0.0,14,0,34.0,8.25,2314.44,N
6,5,1,0,0,8,3,0.14,4,2.0,3,1.0,21,1,0.0,22,0,20.79,38.4,30652.35,N
27,5,1,5,25,8,3,0.09,4,2.0,3,1.0,31,1,0.0,30,0,51.95,30.8,49286.33,Y
5,5,0,9,1,8,3,0.18,4,2.0,1,0.33,12,1,0.0,8,0,27.73,19.25,10275.27,Y
5,1,0,0,4,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,2,15.36,7.0,752.84,N
10,3,0,0,4,4,2,0.14,2,2.0,1,0.5,7,1,0.0,14,2,18.81,17.05,5466.9,N
8,5,0,2,9,8,3,0.09,4,2.0,1,0.33,11,1,0.0,32,5,17.32,73.18,92777.91,Y
4,3,1,1,1,4,2,0.15,2,2.0,2,1.0,7,1,0.0,12,2,20.95,10.36,2250.27,N
5,5,3,2,1,8,3,0.2,4,2.0,3,1.0,11,1,0.0,13,0,26.41,6.0,950.74,N
15,5,5,4,6,8,3,0.12,4,2.0,3,1.0,17,1,0.0,21,3,50.5,9.52,4580.38,N
10,3,5,0,4,4,2,0.12,2,2.0,2,1.0,10,1,0.0,17,1,45.17,6.32,1801.85,N
21,9,9,3,13,16,5,0.15,8,2.0,5,1.0,28,1,0.0,30,0,56.41,11.81,7874.42,Y
2,3,1,0,0,4,2,0.22,2,2.0,1,0.5,6,1,0.0,9,0,18.21,11.67,2477.96,N
3,3,0,0,0,4,2,0.2,2,2.0,1,0.5,6,1,0.0,10,0,15.95,12.67,2559.26,N
7,1,2,0,5,0,1,0.17,0,0.0,1,1.0,3,1,0.0,6,0,25.71,4.67,560.0,N
11,13,4,1,3,18,7,0.32,6,3.0,4,0.57,23,1,0.0,21,0,48.64,9.91,4779.6,Y
4,5,2,18,1,8,3,0.13,4,2.0,2,0.67,12,1,0.0,5,1,22.16,14.38,4579.55,N
4,5,1,5,2,8,3,0.3,4,2.0,2,0.67,11,1,0.0,5,1,13.59,16.25,3589.5,N
1,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,5.8,2.0,23.22,N
7,3,0,6,9,4,2,0.17,2,2.0,1,0.5,6,1,0.0,6,4,26.79,7.88,1661.41,N
11,5,0,6,21,8,3,0.2,4,2.0,1,0.33,10,1,0.0,9,3,17.97,15.13,4111.99,N
2,1,2,3,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,2,1,13.96,6.0,502.57,N
2,1,2,4,0,0,1,0.17,0,0.0,1,1.0,3,1,0.0,2,1,16.78,6.29,663.06,N
1,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,1,1,7.75,2.0,31.02,N
6,1,2,2,14,0,1,0.1,0,0.0,1,1.0,3,1,0.0,8,1,22.75,9.92,2237.41,N
3,37,3,0,0,0,19,0.53,0,0.0,6,0.32,68,11,0.56,36,3,29.61,43.85,56916.12,N
1,13,1,0,0,0,7,0.41,0,0.0,6,0.86,24,6,0.83,17,3,29.56,17.53,9086.14,N
1,17,0,0,0,0,9,0.47,0,0.0,1,0.11,29,9,1.0,19,3,19.68,25.33,12630.47,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,5.8,2.0,23.22,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,5.8,2.0,23.22,N
4,15,1,1,1,0,8,0.38,0,0.0,2,0.25,32,4,0.43,20,1,16.63,23.38,9084.42,N
1,7,0,0,0,0,4,0.4,0,0.0,1,0.25,16,1,0.0,10,3,8.7,21.6,4061.3,N
10,1,1,1,0,0,1,0.33,0,0.0,1,1.0,4,1,0.0,2,1,12.06,1.5,27.14,N
10,1,1,1,0,0,1,0.33,0,0.0,1,1.0,4,1,0.0,2,1,12.06,1.5,27.14,N
0,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,1,0,5.33,1.5,12.0,N
0,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,1,0,5.33,1.5,12.0,N
23,1,8,9,3,0,1,0.07,0,0.0,1,1.0,9,1,0.0,5,1,52.7,4.42,1030.06,N
23,1,8,9,3,0,1,0.07,0,0.0,1,1.0,9,1,0.0,5,1,52.7,4.42,1030.06,N
15,1,8,8,8,0,1,0.05,0,0.0,1,1.0,11,1,0.0,11,2,118.03,3.19,1200.82,N
15,1,8,8,8,0,1,0.05,0,0.0,1,1.0,11,1,0.0,11,2,118.03,3.19,1200.82,N
2,3,2,0,0,4,2,0.14,2,2.0,2,1.0,8,1,0.0,14,0,17.84,13.33,3171.79,N
1,3,0,1,0,0,2,0.17,0,0.0,1,0.5,6,1,0.0,11,1,10.7,9.0,867.02,N
1,1,3,0,0,0,1,0.2,0,0.0,1,1.0,5,1,0.0,5,0,25.0,1.8,81.0,N
1,3,1,0,0,0,2,0.18,0,0.0,2,1.0,8,1,0.0,11,1,18.29,7.0,896.0,N
0,1,1,0,0,0,1,0.13,0,0.0,1,1.0,6,1,0.0,8,1,31.52,5.56,972.99,N
1,3,1,0,0,0,2,0.2,0,0.0,2,1.0,7,1,0.0,10,1,28.04,7.27,1482.91,N
1,13,2,0,0,0,7,0.35,0,0.0,3,0.43,28,6,0.83,20,0,17.27,17.55,5319.03,N
7,5,1,3,0,0,3,0.15,0,0.0,1,0.33,11,1,0.0,17,2,21.09,13.0,3563.68,N
1,3,0,0,0,0,2,0.29,0,0.0,1,0.5,6,1,0.0,7,2,8.9,7.0,435.89,N
6,9,2,0,5,0,5,0.22,0,0.0,4,0.8,19,3,0.5,23,2,19.11,23.43,10491.03,N
12,15,0,3,12,0,8,0.21,0,0.0,1,0.13,30,5,0.57,36,0,42.42,18.67,14780.96,N
1,5,1,0,0,0,3,0.43,0,0.0,1,0.33,10,1,0.0,7,1,11.62,9.75,1104.67,N
30,8,5,4,41,4,6,0.14,2,2.0,6,1.0,23,1,0.0,38,2,31.98,28.95,26810.35,N
40,33,1,8,23,52,17,0.31,20,2.6,11,0.65,49,17,1.0,46,2,29.38,28.9,24540.17,N
28,9,4,5,23,16,5,0.14,8,2.0,5,1.0,23,1,0.0,32,2,39.89,20.67,17036.72,N
16,3,2,3,25,4,2,0.11,2,2.0,2,1.0,7,1,0.0,16,2,18.96,13.64,3525.33,N
29,15,4,4,13,14,9,0.23,6,2.33,6,0.67,31,5,0.5,35,2,27.83,25.26,17758.95,N
12,4,3,1,5,0,3,0.16,0,0.0,3,1.0,12,1,0.0,18,2,30.21,9.6,2784.46,N
10,3,1,2,13,4,2,0.1,2,2.0,1,0.5,8,1,0.0,19,0,22.99,23.11,12280.56,N
24,1,1,0,24,0,1,0.05,0,0.0,1,1.0,2,1,0.0,19,0,25.43,22.0,12305.75,N
15,5,3,3,21,8,3,0.17,4,2.0,2,0.67,13,1,0.0,15,3,31.26,14.91,6951.19,N
18,7,1,4,27,10,4,0.17,4,2.5,2,0.5,12,3,0.67,19,2,26.4,21.18,11839.59,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
22,9,5,8,18,8,5,0.14,4,2.0,5,1.0,22,1,0.0,27,3,30.1,21.5,13912.18,N
14,9,3,5,27,16,5,0.23,8,2.0,4,0.8,19,4,0.75,17,3,25.65,19.5,9755.09,N
14,5,4,4,19,6,3,0.18,2,3.0,2,0.67,12,3,1.0,13,3,24.09,16.5,6558.06,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
60,3,8,8,34,4,2,0.06,2,2.0,2,1.0,14,1,0.0,23,0,47.21,17.87,15085.27,N
33,16,9,12,23,16,10,0.23,6,2.67,8,0.8,33,5,0.44,32,0,43.97,20.29,18111.12,N
30,21,7,9,27,40,11,0.22,20,2.0,5,0.45,49,7,0.6,42,3,37.79,30.0,34007.12,N
3,7,2,4,3,12,4,0.17,6,2.0,3,0.75,13,1,0.0,20,1,21.57,20.4,8976.0,N
13,7,4,1,13,12,4,0.27,6,2.0,4,1.0,14,1,0.0,14,2,21.38,9.5,1929.74,N
11,23,2,1,20,38,12,0.18,16,2.38,3,0.25,41,11,0.91,64,2,38.24,23.68,21440.49,N
15,45,6,9,46,56,23,0.37,12,4.67,7,0.3,62,19,0.82,54,2,54.16,34.14,63133.21,N
13,5,0,6,42,8,3,0.25,4,2.0,1,0.33,9,1,0.0,6,2,16.21,11.0,1962.54,N
4,5,2,0,1,6,3,0.27,2,3.0,2,0.67,9,3,1.0,11,3,19.34,11.67,2632.25,N
7,1,1,0,19,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,2,9.05,2.0,36.19,N
3,3,1,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0.0,6,2,13.83,11.25,1750.38,N
2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,2,14.99,3.0,134.92,N
2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,2,16.92,3.5,207.22,N
2,1,1,0,1,0,1,0.17,0,0.0,1,1.0,3,1,0.0,6,1,8.72,4.0,139.48,N
7,29,3,7,14,0,15,0.47,0,0.0,5,0.33,63,9,0.57,25,0,32.32,33.06,35331.2,N
2,3,0,0,0,0,2,0.29,0,0.0,1,0.5,5,1,0.0,7,0,11.63,7.2,603.09,N
1,17,9,0,0,28,9,0.27,14,2.0,8,0.89,43,1,0.0,33,0,44.48,19.35,16663.77,N
1,9,3,0,0,0,5,0.33,0,0.0,4,0.8,21,1,0.0,15,0,30.32,11.33,3894.84,N
2,5,1,0,0,0,3,0.38,0,0.0,2,0.67,9,1,0.0,8,1,11.16,14.08,2213.52,N
1,19,0,17,0,0,10,0.21,0,0.0,1,0.1,40,8,0.78,31,3,29.53,47.36,66226.0,N
1,5,0,1,0,0,3,0.27,0,0.0,1,0.33,10,1,0.0,10,2,14.0,10.83,1642.56,N
1,13,2,0,2,0,7,0.26,0,0.0,4,0.57,27,6,0.83,27,2,19.19,27.6,14618.65,N
2,13,3,0,1,0,7,0.58,0,0.0,7,1.0,29,4,0.5,12,2,14.49,27.82,11216.64,N
12,55,12,2,3,0,34,0.4,0,0.0,15,0.44,121,17,0.48,84,2,49.42,59.29,173747.07,N
3,37,4,0,4,0,20,0.43,0,0.0,7,0.35,72,12,0.58,47,2,25.93,65.0,109570.84,N
5,19,2,0,0,0,10,0.5,0,0.0,6,0.6,39,1,0.0,20,2,24.97,22.95,13151.27,N
0,1,1,0,0,0,1,0.33,0,0.0,1,1.0,3,1,0.0,3,0,11.63,2.0,46.53,N
5,67,16,1,1,0,34,0.37,0,0.0,30,0.88,153,17,0.48,90,2,77.21,42.88,141975.76,N
9,59,13,0,5,0,34,0.4,0,0.0,22,0.65,133,15,0.42,84,2,45.25,61.67,172104.21,N
3,19,12,0,5,0,10,0.25,0,0.0,8,0.8,62,3,0.22,40,2,45.51,39.03,69340.63,N
6,45,11,2,5,0,23,0.35,0,0.0,19,0.83,108,19,0.82,64,2,45.49,45.94,95998.42,N
10,49,12,2,4,0,25,0.18,0,0.0,22,0.88,135,19,0.75,139,2,81.59,55.46,250956.7,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,6.2,2.5,38.77,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
5,33,2,7,6,58,17,0.27,26,2.23,7,0.41,69,9,0.5,55,1,34.37,67.83,158152.05,N
23,11,5,1,7,8,8,0.18,4,2.0,5,0.63,24,1,0.0,44,1,33.34,24.87,20623.58,N
6,37,2,6,4,60,19,0.23,24,2.5,2,0.11,63,18,0.94,75,1,38.0,40.44,62131.34,N
3,4,3,0,1,0,3,0.15,0,0.0,3,1.0,9,1,0.0,20,1,27.92,10.27,2942.64,N
23,18,7,6,11,22,10,0.22,8,2.75,7,0.7,35,7,0.67,39,0,44.3,18.86,15752.04,N
3,5,0,0,0,8,3,0.33,4,2.0,1,0.33,10,1,0.0,9,3,9.51,13.75,1798.48,N
14,11,1,4,16,20,6,0.15,10,2.0,3,0.5,28,1,0.0,37,0,17.57,64.29,72605.36,N
53,27,2,12,22,44,14,0.17,18,2.44,8,0.57,55,8,0.54,72,0,42.52,62.4,165551.69,N
14,13,3,3,19,24,7,0.23,12,2.0,4,0.57,29,5,0.67,27,0,12.36,44.1,24032.81,N
19,13,3,4,21,24,7,0.23,12,2.0,4,0.57,29,5,0.67,26,0,13.72,40.09,22050.0,N
24,43,2,18,38,68,22,0.18,26,2.62,10,0.45,73,14,0.62,101,4,54.01,45.5,111805.63,N
19,13,3,5,19,24,7,0.23,12,2.0,4,0.57,29,5,0.67,25,0,13.72,40.09,22050.0,N
21,10,1,1,7,0,9,0.2,0,0.0,2,0.22,21,1,0.0,44,1,32.63,24.1,18942.67,N
5,7,0,4,0,10,4,0.44,4,2.5,1,0.25,11,1,0.0,5,2,7.21,20.4,3001.83,N
29,39,1,7,28,62,20,0.32,24,2.58,2,0.1,67,13,0.63,55,0,24.94,77.43,149562.2,N
33,31,2,9,30,54,16,0.21,24,2.25,4,0.25,65,3,0.13,66,0,29.55,81.12,194483.67,N
39,69,1,25,44,118,35,0.29,50,2.36,2,0.06,123,3,0.06,95,0,32.04,79.2,200997.63,N
16,1,1,0,10,0,1,0.08,0,0.0,1,1.0,2,1,0.0,13,0,26.21,13.64,4873.11,N
6,7,3,3,5,12,4,0.57,6,2.0,4,1.0,13,1,0.0,4,0,16.02,5.4,467.02,N
48,64,1,16,11,92,35,0.19,36,2.56,13,0.37,115,22,0.62,164,2,48.91,83.85,343824.52,N
48,5,7,2,26,6,3,0.06,2,3.0,2,0.67,14,3,1.0,50,0,79.97,19.96,31849.29,N
8,5,0,1,8,8,3,0.5,2,4.0,1,0.33,7,1,0.0,5,0,12.26,11.0,1483.75,N
9,3,0,1,7,6,2,0.4,2,3.0,1,0.5,5,1,0.0,4,0,11.72,8.0,750.12,N
